22.33,100940.34,73.97,0.00,0.00,0.00,0.00,0.00,814424.00,208,1
22.33,100940.08,73.99,0.00,0.00,0.00,0.00,0.00,815151.00,176,1
22.35,100942.72,73.77,0.00,0.00,0.00,0.00,0.00,815878.00,160,1
22.35,100940.86,73.92,0.00,0.00,0.00,0.00,0.00,816608.00,32,1
22.35,100942.45,73.79,0.00,0.00,0.00,0.00,0.00,817334.00,80,1
22.39,100941.23,73.89,0.00,0.00,0.00,0.00,0.00,822423.00,192,1
22.40,100940.14,73.98,0.00,0.00,0.00,0.00,0.00,823877.00,88,1
22.40,100936.42,74.29,0.00,0.00,0.00,0.00,0.00,824604.00,0,1
22.41,100930.97,74.75,0.00,0.00,0.00,0.00,0.00,826055.00,216,1
22.42,100932.93,74.58,0.00,0.00,0.00,0.00,0.00,826782.00,136,1
22.42,100938.01,74.16,0.00,0.00,0.00,0.00,0.00,827511.00,32,1
22.43,100939.94,74.00,0.00,0.00,0.00,0.00,0.00,828238.00,208,1
22.44,100944.20,73.68,0.00,0.00,0.00,0.00,0.00,828965.00,80,1
22.44,100939.09,74.07,0.00,0.00,0.00,0.00,0.00,829691.00,24,1
22.44,100939.50,74.04,0.00,0.00,0.00,0.00,0.00,830417.00,208,1
22.45,100940.14,73.98,0.00,0.00,0.00,0.00,0.00,831144.00,8,1
22.45,100944.03,73.66,0.00,0.00,0.00,0.00,0.00,831869.00,160,1
22.46,100942.61,73.78,0.00,0.00,0.00,0.00,0.00,832600.00,176,1
22.50,100935.70,74.35,0.00,0.00,0.00,0.00,0.00,836957.00,48,1
22.51,100938.52,74.12,0.00,0.00,0.00,0.00,0.00,838417.00,128,1
